id	port_name	lat	lon	unlocode	startTime	endTime	timezone	deleted	replacementPort	countryCode
NZBLU	Bluff	-46.6	168.316666666666	NZBLU	2018-01-31 12:01:23.7900000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZDUD	Dunedin	-45.8800712145475	170.51322803917	NZDUD	2018-01-31 12:03:26.1000000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZGIS	Gisborne	-38.6669584315974	178.011817348361	NZGIS	2018-01-31 12:14:53.8400000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZGMN	Greymouth	-42.45383	171.192329	NZGMN	2018-01-31 12:01:02.8800000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZKBZ	Kaikoura	-42.4202174457357	173.699847819495	NZKBZ	2018-01-31 12:08:24.0700000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZKUI	Kawau Island	-36.416209	174.821169	NZKUI	2018-01-31 11:59:48.7900000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZLYT	Lyttelton	-43.608258840376	172.71866476648	NZLYT	2018-01-31 12:14:52.5500000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZMAP	Marsden Point	-35.843449	174.486799	NZMAP	2018-01-31 12:12:09.8300000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZNPE	Napier	-39.4777205710466	176.899863422597	NZNPE	2018-01-31 12:14:13.1500000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZNPL	New Plymouth	-39.0581821516509	174.042508127403	NZNPL	2018-02-01 05:20:39.6900000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZOAM	Oamaru	-45.1029679746929	170.980315946805	NZOAM	2018-01-31 12:05:38.6200000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZONE	Onehunga	-36.9327824543203	174.783998813853	NZONE	2018-01-31 12:09:15.0700000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZORR	Otago Harbour	-45.8137076377418	170.626952451545	NZORR	2018-01-31 12:02:30.9000000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZPCN	Picton	-41.290998	174.000825	NZPCN	2018-01-31 11:58:28.8500000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZPOE	Models.Port Chalmers	-45.816334	170.621382	NZPOE	2018-04-19 08:30:02.6200000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZPON	Nelson	-41.2607772332115	173.277664409616	NZPON	2018-01-31 12:15:09.3900000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZRAG	Raglan	-37.801549	174.871789	NZRAG	2018-01-31 11:57:58.3200000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZRAV	Ravensbourne	-45.8691890207904	170.533526717651	NZRAV	2018-01-31 12:10:13.9000000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZRUS	Russell	-35.262769	174.122188	NZRUS	2018-01-31 11:55:46.4300000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZTHH	Taharoa Terminal	-38.176204242287	174.650177955314	NZTHH	2018-01-31 12:03:36.4200000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZTIU	Timaru	-44.3874503749741	171.26217917836	NZTIU	2018-01-31 12:07:46.3100000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZTKH	Tarakohe	-40.830636	172.892793	NZTKH	2018-01-31 11:56:04.7400000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZTRG	Tauranga	-37.6833333333333	176.166666666666	NZTRG	2018-04-19 08:34:03.2700000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZWAG	Wanganui	-39.93265	175.049472	NZWAG	2018-01-31 11:59:23.4300000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZWHK	Whakatane	-37.9492634413548	177.000386503394	NZWHK	2018-01-31 12:05:19.0000000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZWKE	Waiheke Island	-36.8440787949793	175.148508594683	NZWKE	2018-01-31 12:03:14.0400000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZWLG	Wellington	-41.2693278249627	174.865579240341	NZWLG	2018-01-31 12:03:23.5900000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZWRE	Whangarei	-35.7462551930083	174.339375396572	NZWRE	2018-01-31 12:11:08.9800000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
NZWSZ	Westport	-41.7506145567471	171.596719312998	NZWSZ	2018-01-31 12:07:15.9800000	9999-12-31 23:59:59.9900000	Pacific/Auckland	False	\N	NZL
OMMCT	Muscat	23.61	58.54	OMMCT	2018-02-28 07:42:22.7100000	9999-12-31 23:59:59.9900000	Asia/Muscat	True	OMOPQ	OMN
OMOPQ	Muscat	23.6361561698981	58.5458857861249	OMOPQ	2018-02-28 07:41:22.4000000	9999-12-31 23:59:59.9900000	Asia/Muscat	False	\N	OMN
OMQAL	Qalhat	22.66931833	59.41073656	OMQAL	2018-01-31 12:01:13.6800000	9999-12-31 23:59:59.9900000	Asia/Muscat	False	\N	OMN
OMSLL	Salalah	16.9579585178169	54.011630573068	OMSLL	2018-03-06 02:09:41.7100000	9999-12-31 23:59:59.9900000	Asia/Muscat	False	\N	OMN
OMSOH	Sohar	24.4878482388597	56.6158449611503	OMSOH	2018-05-16 02:15:43.2000000	9999-12-31 23:59:59.9900000	Asia/Muscat	False	\N	OMN
OMSUH	Sur	22.6221	59.49	OMSUH	2018-03-06 02:52:57.9700000	9999-12-31 23:59:59.9900000	Asia/Muscat	False	\N	OMN
PAAGD	Aguadulce	8.229078	-80.555179	PAAGD	2018-01-31 11:58:02.3800000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAAIL	Ailigandi	9.232247	-78.016543	PAAIL	2018-01-31 12:13:18.6200000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAAML	Puerto Armuelles	8.21504762	-82.87699699	PAAML	2018-01-31 11:58:23.0400000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PABLB	Balboa	8.96404441	-79.57180738	PABLB	2018-01-31 11:56:19.7400000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PACHG	Chiriqui Grande Terminal	8.95140102	-82.11327553	PACHG	2018-01-31 11:59:12.7600000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PACTB	Cristobal	9.35	-79.9	PACTB	2018-01-31 11:55:12.4800000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAMFS	Miraflores	9.00153472109395	-79.601752103186	PAMFS	2018-01-31 12:04:07.2800000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAMIT	Manzanillo	9.36807976	-79.88348007	PAMIT	2018-01-31 11:56:21.5500000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAPAM	Almirante	9.27685275036549	-82.3917552072767	PAPAM	2018-01-31 12:04:31.6700000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAPBM	Bahia Las Minas	9.388896	-79.81506228	PAPBM	2018-01-31 11:57:12.5900000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAPCN	Panama Canal	9.06666666666666	-79.6666666666666	PAPCN	2018-11-04 11:23:09.3200000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAPLP	La Palma	8.40272983997337	-79.0714674158693	PAPLP	2018-01-31 12:03:07.8700000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAPTY	Panama City	8.981401	-79.52011	PAPTY	2018-01-31 11:55:57.5200000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PATBG	Taboguilla Island	8.806375	-79.517029	PATBG	2018-01-31 11:56:24.7400000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PAVAC	Vacamonte	8.84982187150678	-79.6653436746084	PAVAC	2018-01-31 12:03:29.9200000	9999-12-31 23:59:59.9900000	America/Panama	False	\N	PAN
PECHM	Chimbote	-9.12370443	-78.56554415	PECHM	2018-04-19 08:35:03.4800000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PECLL	Callao	-12.0508491	-77.1259843	PECLL	2018-04-19 08:38:04.1100000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PEILQ	Ilo	-17.6475	-71.3398	PEILQ	2018-04-19 08:40:04.3900000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PEIQT	Iquitos	-3.744322	-73.251277	PEIQT	2018-04-19 08:42:04.7700000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PEMLQ	Mollendo Offshore Terminal	-17.04136	-72.00637	PEMLQ	2018-04-26 00:49:17.9100000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PEMRI	Matarani	-17	-72.106389	PEMRI	2018-04-19 08:44:05.2600000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PEPIO	Pisco	-13.73856134	-76.22866516	PEPIO	2018-01-31 12:14:35.3100000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PEPLO	Punta Lobitos	-10.102244	-78.178353	PEPLO	2018-01-31 12:14:35.4700000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PEPUB	Bayovar (Puerto Bayovar)	-5.828195	-81.029145	PEPUB	2018-01-31 12:16:12.0600000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PESNX	San Nicolas	-15.23880765	-75.2389679	PESNX	2018-04-19 08:51:06.5000000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PESVY	Salaverry	-8.221394	-78.976381	PESVY	2018-04-19 08:53:06.9100000	9999-12-31 23:59:59.9900000	America/Lima	False	\N	PER
PGBNA	Buna	-8.673179	148.416367	PGBNA	2018-04-19 09:01:08.4900000	9999-12-31 23:59:59.9900000	Pacific/Port_Moresby	False	\N	PNG
PGDAO	Dabo	-8.4319444	147.8430556	PGDAO	2018-01-31 12:13:27.2300000	9999-12-31 23:59:59.9900000	Pacific/Port_Moresby	False	\N	PNG
PGPOM	Models.Port Moresby	-9.4780123	147.1506542	PGPOM	2018-04-05 05:51:03.0300000	9999-12-31 23:59:59.9900000	Pacific/Port_Moresby	False	\N	PNG
PHBIY	Davao	7.14050305159501	125.666891764515	PHBIY	2018-01-31 12:10:04.6400000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHBTG	Batangas	13.75	121.05	PHBTG	2018-05-11 00:40:42.9600000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHBTN	Bataan	14.514595	120.602142	PHBTN	2018-03-02 02:41:59.7200000	9999-12-31 23:59:59.9900000	Asia/Manila	True	PHLIM	PHL
PHCAA	Calaca	13.9191766	120.809849	PHCAA	2018-04-05 06:10:06.4600000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHCDN	Cagdianao	9.50345564	125.8773575	PHCDN	2018-04-05 06:41:12.3900000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHCEB	Cebu	10.311302	123.883892	PHCEB	2018-05-02 01:33:57.7800000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHCGY	Cagayan De Oro	8.4542363	124.6318977	PHCGY	2018-04-05 06:01:04.8600000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHDVO	Davao	7.126567	125.661359	PHDVO	2018-05-02 02:03:03.0300000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHHON	Hondagua	13.940979	122.244616	PHHON	2018-04-05 07:04:16.8700000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHIGN	ILIGAN	8.232813	124.23311	PHIGN	2018-05-17 06:20:13.4800000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHILO	Iloilo	10.69485045	122.581417	PHILO	2018-05-02 07:27:02.1800000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHISL	Isabel	10.90419435	124.4311525	PHISL	2018-04-16 05:43:05.6300000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHLIM	Limay	14.514595	120.602142	PHLIM	2018-05-03 03:04:52.5700000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHLUG	LUGAIT	8.334346	124.251165	PHLUG	2018-04-16 06:10:10.4800000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHMAB	Mabini	13.7321968295968	120.941627925348	PHMAB	2018-03-01 07:19:15.6200000	9999-12-31 23:59:59.9900000	Asia/Manila	True	KLAVMBN	PHL
PHMAU	Mauban	14.2016951797928	121.750458560442	PHMAU	2018-05-07 23:58:28.3900000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHMNL	Manila	14.5995124	120.9842195	PHMNL	2018-05-17 06:00:56.0000000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHMSC	Masinloc	15.5285527	119.9608002	PHMSC	2018-05-17 06:38:29.8100000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHMVS	Mariveles	14.437473	120.498871	PHMVS	2018-02-23 07:42:34.2600000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHPGB	Pagbilao	13.966667	121.7	PHPGB	2018-05-08 00:02:29.1100000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHSFS	Subic Bay	14.786854	120.273961	PHSFS	2018-05-17 06:05:59.3100000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHSMR	Semirara	12.0528772244107	121.332988375726	PHSMR	2018-01-31 12:02:56.6800000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHSUA	Sual	16.1159982898317	120.111477463537	PHSUA	2018-01-31 12:03:27.5700000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHSUG	Surigao	9.781848905	125.495495	PHSUG	2018-04-16 06:58:19.1700000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHTTO	Taganito	9.548779	125.810251	PHTTO	2018-01-31 12:16:14.1200000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHTWT	Tawi Tawi	5.21800386	119.95557937	PHTWT	2018-02-01 07:00:15.8600000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHVNV	Villanueva	8.5775415	124.75895	PHVNV	2018-05-08 07:22:49.3000000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PHWNP	Naga	10.2139311137291	123.764781563911	PHWNP	2018-01-31 12:02:12.5600000	9999-12-31 23:59:59.9900000	Asia/Manila	False	\N	PHL
PKBQM	Bin Qasim	24.7735374003122	67.3440001544933	PKBQM	2018-01-31 12:03:07.6300000	9999-12-31 23:59:59.9900000	Asia/Karachi	False	\N	PAK
PKKHI	Karachi	24.8224936403386	66.9989503124832	PKKHI	2018-01-31 12:11:41.2300000	9999-12-31 23:59:59.9900000	Asia/Karachi	False	\N	PAK
PLGDN	Gdansk	54.3520252	18.6466384	PLGDN	2018-01-31 12:00:01.6800000	9999-12-31 23:59:59.9900000	Europe/Warsaw	False	\N	POL
PLGDY	Gdynia	54.5331007885483	18.5289486033445	PLGDY	2018-01-31 12:02:58.5100000	9999-12-31 23:59:59.9900000	Europe/Warsaw	False	\N	POL
PLPLC	Police	53.551223	14.571628	PLPLC	2018-04-16 08:34:37.2500000	9999-12-31 23:59:59.9900000	Europe/Warsaw	False	\N	POL
PLSWI	Swinoujscie	53.89490656	14.25098419	PLSWI	2018-01-31 11:56:58.5900000	9999-12-31 23:59:59.9900000	Europe/Warsaw	False	\N	POL
PLSZZ	SZCZECIN	53.425048	14.570686	PLSZZ	2018-04-16 08:35:37.4400000	9999-12-31 23:59:59.9900000	Europe/Warsaw	False	\N	POL
PRCUP	San Juan	18.46068645	-66.10379219	PRCUP	2018-01-31 12:00:55.1200000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PRFAJ	Fajardo	18.3344328295596	-65.6309692066782	PRFAJ	2018-01-31 12:05:02.1200000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PRGMA	Guayama(Puerto Rico)	17.9268302319579	-66.1641567175389	PRGMA	2018-01-31 12:09:04.0100000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PRGUX	Guanica	17.9583761382257	-66.913178112859	PRGUX	2018-01-31 12:03:38.1400000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PRGUY	Guayanilla	17.9927982420492	-66.7635735516586	PRGUY	2018-01-31 12:04:13.6500000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PRHUC	Humacao	18.156511335295	-65.7492921481642	PRHUC	2018-01-31 12:07:47.5600000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PRLAM	Las Mareas	17.948277	-66.2645081	PRLAM	2018-04-16 08:45:39.2200000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PRMAZ	Mayaguez	18.201263	-67.145088	PRMAZ	2018-01-31 11:55:43.7900000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PRPSE	Ponce	17.9739130901291	-66.6275844457686	PRPSE	2018-01-31 12:01:51.4900000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PRPYA	Yabucoa	18.0510899700846	-65.8464025561045	PRPYA	2018-01-31 12:08:14.5900000	9999-12-31 23:59:59.9900000	America/Puerto_Rico	False	\N	PRI
PTALM	Almada (Lisbon Area)	38.676179	-9.165006	PTALM	2018-01-31 12:01:12.4200000	9999-12-31 23:59:59.9900000	Europe/Lisbon	False	\N	PRT
PTFNC	Funchal	32.664681	-16.924334	PTFNC	2018-03-01 01:42:51.2200000	9999-12-31 23:59:59.9900000	Europe/Lisbon	False	\N	PRT
PTLEI	Leixoes	41.1833333333333	-8.68333333333333	PTLEI	2018-01-31 12:15:14.3100000	9999-12-31 23:59:59.9900000	Europe/Lisbon	False	\N	PRT
PTLIS	Lisbon	38.7166666666666	-9.13333333333333	PTLIS	2018-03-08 08:09:08.1300000	9999-12-31 23:59:59.9900000	Europe/Lisbon	False	\N	PRT
PTM6E	Madeira Island	32.97	-16	PTM6E	2018-03-02 02:22:54.1400000	9999-12-31 23:59:59.9900000	Atlantic/Madeira	True	PTFNC	PRT
PTPDL	Ponta Delgada	37.742373	-25.680061	PTPDL	2018-04-16 08:41:38.4400000	9999-12-31 23:59:59.9900000	Atlantic/Azores	False	\N	PRT
PTSEI	Seixal	38.640875	-9.097371	PTSEI	2018-01-31 11:59:50.0400000	9999-12-31 23:59:59.9900000	Europe/Lisbon	False	\N	PRT
PTSET	Setubal	38.5333333333333	-8.9	PTSET	2018-01-31 12:01:16.9600000	9999-12-31 23:59:59.9900000	Europe/Lisbon	False	\N	PRT
PTSIE	Sines	37.956789	-8.860927	PTSIE	2018-01-31 11:57:30.7300000	9999-12-31 23:59:59.9900000	Europe/Lisbon	False	\N	PRT
PTVEA	Vendinha	38.45	-7.65	PTVEA	2018-01-31 12:13:12.8700000	9999-12-31 23:59:59.9900000	Europe/Lisbon	False	\N	PRT
QADOH	Doha	25.30129024	51.55813783	QADOH	2018-01-31 12:12:07.4200000	9999-12-31 23:59:59.9900000	Asia/Qatar	False	\N	QAT
QAMES	Mesaieed	25.0008	51.5761	QAMES	2018-03-14 02:31:08.1400000	9999-12-31 23:59:59.9900000	Asia/Qatar	False	\N	QAT
QARLF	Ras Laffan	25.92408908	51.60779357	QARLF	2018-03-21 20:55:00.1300000	9999-12-31 23:59:59.9900000	Asia/Qatar	False	\N	QAT
QAUMS	Umm Said	24.9502	51.582	QAUMS	2018-03-06 02:38:53.1800000	9999-12-31 23:59:59.9900000	Asia/Qatar	True	QAMES	QAT
ROCND	Constanta	44.1833333333333	28.65	ROCND	2018-03-07 06:47:26.8900000	9999-12-31 23:59:59.9900000	Europe/Bucharest	False	\N	ROU
ROMAG	MANGALIA	43.807767	28.582768	ROMAG	2018-08-30 06:13:42.8600000	9999-12-31 23:59:59.9900000	Europe/Bucharest	False	\N	ROM
ROMID	Midia	44.32532102	28.61122951	ROMID	2018-02-23 02:36:15.9700000	9999-12-31 23:59:59.9900000	Europe/Bucharest	False	\N	ROM
ROMIS	Midia	44.32532102	28.61122951	ROMIS	2018-02-23 02:36:15.9700000	9999-12-31 23:59:59.9900000	Europe/Bucharest	True	ROMID	ROM
ROMMK	Murmansk	68.951868	33.098149	ROMMK	2018-02-28 07:02:07.0800000	9999-12-31 23:59:59.9900000	Europe/Moscow	True	RUMMK	RUS
RONVS	Novorossiysk	44.75453929	37.75071859	RONVS	2018-01-31 12:13:12.2200000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
ROSUL	Sulina	45.156109	29.659414	ROSUL	2018-01-31 11:58:05.6300000	9999-12-31 23:59:59.9900000	Europe/Bucharest	False	\N	ROM
RUAAQ	Anapa	44.885556	37.32348	RUAAQ	2018-01-31 11:58:18.8700000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUAER	Sochi	43.601338	39.734996	RUAER	2018-01-31 11:57:45.8200000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUARH	Arkhangelsk(Archangel) Area	64.543402	40.563395	RUARH	2018-01-31 11:59:50.6500000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUBLT	Baltiysk	54.641923	19.907467	RUBLT	2018-04-17 00:14:29.8300000	9999-12-31 23:59:59.9900000	Europe/Kaliningrad	False	\N	RUS
RUEKO	Ekonomiya	64.70238825	40.52676201	RUEKO	2018-01-31 11:56:16.3400000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUFIP	Vladivostok	43.1333333333333	131.9	RUFIP	2018-04-17 00:29:32.5700000	9999-12-31 23:59:59.9900000	Asia/Vladivostok	False	\N	RUS
RUGDZ	Gelendzhik	44.592025	38.028886	RUGDZ	2018-01-31 12:12:03.7500000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUKGD	Kaliningrad	54.6929124254656	20.3827321738127	RUKGD	2018-01-31 12:14:38.8900000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUKZP	Kavkaz	45.4166666666666	36.7666666666666	RUKZP	2018-04-17 00:45:35.4200000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RULED	St. Petersburg (Russia)	59.91577	30.35388	RULED	2018-04-17 00:54:37.0200000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUMMK	Murmansk	68.98228429	33.05172443	RUMMK	2018-02-28 07:00:06.5400000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUNEV	Nevelsk	46.67776105	141.859329	RUNEV	2018-04-17 01:10:40.0800000	9999-12-31 23:59:59.9900000	Asia/Vladivostok	False	\N	RUS
RUNJK	Nakhodka	42.8222753	132.8834039	RUNJK	2018-01-31 11:57:51.4800000	9999-12-31 23:59:59.9900000	Asia/Vladivostok	False	\N	RUS
RUNOI	Novorossiysk	44.7262569526073	37.8054976904044	RUNOI	2018-02-28 06:57:03.7200000	9999-12-31 23:59:59.9900000	Europe/Moscow	True	RUNVS	RUS
RUNVS	Novorossiysk	44.7263	37.8055	RUNVS	2018-02-28 06:56:03.4100000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUOKR	Kronstadt(St Petersburg Area)	59.994605	29.764189	RUOKR	2018-01-31 12:14:29.6400000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUSHA	SHAKHTERSK	49.162335	142.05455	RUSHA	2018-05-29 05:58:19.8100000	9999-12-31 23:59:59.9900000	Asia/Sakhalin	False	\N	RUS
RUTAM	Taman	45.1099234571394	36.6524357985876	RUTAM	2018-08-30 08:24:13.9000000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUTUA	Tuapse	44.0833785288134	39.0491046739275	RUTUA	2018-08-30 08:45:19.7400000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUUGL	Uglegorsk	49.072515	142.055693	RUUGL	2018-01-31 12:00:23.8400000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUULU	Ust Luga	59.6917888	28.41562271	RUULU	2018-01-31 12:01:39.2000000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUVAO	St Petersburg	59.88383397	30.18176079	RUVAO	2018-01-31 11:55:20.0100000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUVNN	Vanino	49.091257	140.252632	RUVNN	2018-01-31 11:59:49.3500000	9999-12-31 23:59:59.9900000	Asia/Vladivostok	False	\N	RUS
RUVYG	Vyborg	60.7106	28.757154	RUVYG	2018-01-31 12:16:15.8000000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
RUVYP	Vostochny	42.7666666666666	133.05	RUVYP	2018-01-31 11:57:12.0100000	9999-12-31 23:59:59.9900000	Asia/Vladivostok	False	\N	RUS
RUVYS	Vysotsk	60.6333333333333	28.5666666666666	RUVYS	2018-01-31 12:15:37.0600000	9999-12-31 23:59:59.9900000	Europe/Moscow	False	\N	RUS
SADHU	Dhuba	27.34925	35.696167	SADHU	2018-04-17 01:18:41.5900000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SADMM	Dammam	26.4166666666666	50.1	SADMM	2018-01-31 12:00:14.4000000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SAGIZ	Jizan	16.8833333333333	42.55	SAGIZ	2018-04-17 01:20:41.9600000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SAJED	Jeddah	21.4685	39.1763	SAJED	2018-01-31 12:15:44.5800000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SAJUB	Jubail	27.08481948	49.71872449	SAJUB	2018-03-05 06:24:54.7700000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SAQTF	Qatif	26.553821744686	50.0213238469018	SAQTF	2018-01-31 12:07:52.9300000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SARAR	Ras Al Khafji	28.4285973021928	48.5694668464954	SARAR	2018-01-31 12:07:57.7600000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SARAZ	Ras Al Khair	27.6004285213953	49.2137032499579	SARAZ	2018-03-06 03:03:00.9800000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SARTA	Ras Tanura	26.89862581	49.98948812	SARTA	2018-02-01 03:00:37.9900000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SAYNB	Yanbu	23.9890147455703	38.3027286291519	SAYNB	2018-01-31 12:11:23.2600000	9999-12-31 23:59:59.9900000	Asia/Riyadh	False	\N	SAU
SBNOR	NORO	-8.227546215	157.2086485	SBNOR	2018-04-17 01:25:42.8200000	9999-12-31 23:59:59.9900000	Pacific/Guadalcanal	False	\N	SLB
